dates,campaign_id,campaign_name,creative_name,ad_id,total_spent,impressions,clicks,leads,platform,ad_set_name,ad_set_id,click_through_rate
2024-12-01,340811576,MBATech_C2_LeadGen-1_240924,Regula_VS_Tech_Static-7_240924,524487256,229.18,8425.0,31.0,1.0,LinkedIn,linkedin_ad,-1.0,0.36795252225519287
2024-12-01,340811576,MBATech_C2_LeadGen-1_240924,1.2_Cr_Static-5_240924,524514516,229.18,8009.0,37.0,0.0,LinkedIn,linkedin_ad,-1.0,0.46198027219378196
2024-12-01,340786476,MBATech_C2_LeadGen-2_240924,MBA_1.2_Cr_Static-5_240924,524521016,229.18,11077.0,65.0,2.0,LinkedIn,linkedin_ad,-1.0,0.5868014805452739
2024-12-01,340786476,MBATech_C2_LeadGen-2_240924,Regula_VS_Tech_Static-7_240924,524521026,229.18,5918.0,19.0,1.0,LinkedIn,linkedin_ad,-1.0,0.3210544102737411
2024-12-01,340786476,MBATech_C2_LeadGen-2_240924,Drive_Innovation_Static-8_240924,524529896,737.23,3404.0,11.0,0.0,LinkedIn,linkedin_ad,-1.0,0.32314923619271446
2024-12-01,350165056,MBATech_C2_LeadGen-3_061124,Regula_VS_Tech_Static-7_240924,560456956,608.49,201.0,2.0,0.0,LinkedIn,linkedin_ad,-1.0,0.9950248756218906
2024-12-01,350165056,MBATech_C2_LeadGen-3_061124,MBA_1.2_Cr_Static-5_240924,560499796,229.18,1059.0,26.0,2.0,LinkedIn,linkedin_ad,-1.0,2.4551463644948064
2024-11-29,295014746,MBATech_AL&AI_Lead-Gen-2_150324,MBATech_Static-4_Salary,392279606,0.0,0.0,0.0,0.0,LinkedIn,linkedin_ad,-1.0,-1.0
2024-11-29,340811576,MBATech_C2_LeadGen-1_240924,Any_Function_Any_Field_Static-2_240924,524459176,368.99,608.0,3.0,1.0,LinkedIn,linkedin_ad,-1.0,0.4934210526315789
2024-11-30,340811576,MBATech_C2_LeadGen-1_240924,Any_Function_Any_Field_Static-2_240924,524459176,247.45,997.0,3.0,0.0,LinkedIn,linkedin_ad,-1.0,0.3009027081243731
2024-11-29,340811576,MBATech_C2_LeadGen-1_240924,Regula_VS_Tech_Static-7_240924,524487256,229.18,5962.0,28.0,2.0,LinkedIn,linkedin_ad,-1.0,0.4696410600469641
2024-11-29,21912416392,MBA-TECH_Search_Lead_Gen-1_141124,MBA-TECH_Search_Lead_Gen-1_141124,721322546607,3829.32,2057.0,489.0,4.0,GoogleAds,Generic Keywords,170345000000.0,23.77248420029169
2024-11-30,21912416392,MBA-TECH_Search_Lead_Gen-1_141124,MBA-TECH_Search_Lead_Gen-1_141124,721322546607,3961.51,2057.0,280.0,9.0,GoogleAds,Generic Keywords,170345000000.0,13.612056392805055
2024-12-01,21912416392,MBA-TECH_Search_Lead_Gen-1_141124,MBA-TECH_Search_Lead_Gen-1_141124,721322546607,638.43,2057.0,80.0,0.0,GoogleAds,Generic Keywords,170345000000.0,3.889158969372873
2024-11-30,120213684332230229,MBA_Tech_C-2_Lead_Gen-4_191124,Drive_Innovation_Static_240924,120213684614290229,40.98,1169.0,3.0,0.0,Facebook,IIM_Interest_191124,1.2021368433225022e+17,0.2566295979469632
2024-11-30,120213684332230229,MBA_Tech_C-2_Lead_Gen-4_191124,Regula_VS_Tech_Static_240924,120213684332260229,151.94,1740.0,4.0,0.0,Facebook,IIM_Interest_191124,1.2021368433225022e+17,0.22988505747126436
2024-11-30,120213684332230229,MBA_Tech_C-2_Lead_Gen-4_191124,India's_First_Tech_MBA_Static_200924,120213684636680229,274.91,6222.0,14.0,0.0,Facebook,IIM_Interest_191124,1.2021368433225022e+17,0.22500803600128574
2024-11-30,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,140.12,3674.0,10.0,0.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.2721829069134458
2024-11-29,120213684332230229,MBA_Tech_C-2_Lead_Gen-4_191124,Drive_Innovation_Static_240924,120213684614290229,123.52,3993.0,6.0,0.0,Facebook,IIM_Interest_191124,1.2021368433225022e+17,0.15026296018031557
2024-12-01,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,India's_First_Tech_MBA_Static_021124,120214054895540494,115.74,2208.0,8.0,0.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.36231884057971014
2024-12-01,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,Drive_Innovation_Static_021124,120214054895530494,223.38,4607.0,13.0,0.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.28217929238115913
2024-12-01,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,1.2_Cr_Static_021124,120214397143800494,478.42,8314.0,25.0,0.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.30069761847486165
2024-12-01,120214215049200494,MBA_TECH_C2_WC-1_111124,Drive_Innovation_Static_021124,120214215289500494,127.16,184.0,20.0,0.0,Facebook,Open_Targetting,1.2021421504932048e+17,10.869565217391305
2024-11-30,120214215049200494,MBA_TECH_C2_WC-1_111124,Drive_Innovation_Static_021124,120214215289500494,233.8,300.0,35.0,0.0,Facebook,Open_Targetting,1.2021421504932048e+17,11.666666666666666
2024-11-30,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,India's_First_Tech_MBA_Static_021124,120214054895540494,84.57,1366.0,1.0,0.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.07320644216691069
2024-11-30,120214004940180494,MBA_Tech_C2_Lead_Gen-1_021124,Drive_Innovation_Static_021124,120214005189310494,103.18,4185.0,11.0,0.0,Facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,0.2628434886499403
2024-11-29,120214004940180494,MBA_Tech_C2_Lead_Gen-1_021124,Drive_Innovation_Static_021124,120214005189310494,103.62,3973.0,12.0,0.0,Facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,0.3020387616410773
2024-11-29,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,Drive_Innovation_Static_021124,120214055088080494,158.32,3246.0,8.0,0.0,Facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,0.24645717806531117
2024-11-29,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,Drive_Innovation_Static_021124,120214054895530494,165.46,2506.0,3.0,0.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.11971268954509177
2024-11-29,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,India's_First_Tech_MBA_Static_021124,120214054895540494,83.05,1128.0,4.0,0.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.3546099290780142
2024-11-29,120214215049200494,MBA_TECH_C2_WC-1_111124,Drive_Innovation_Static_021124,120214215289500494,281.57,319.0,36.0,0.0,Facebook,Open_Targetting,1.2021421504932048e+17,11.285266457680251
2024-11-29,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,1.2_Cr_Static_021124,120214397143800494,379.87,5064.0,13.0,0.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.2567140600315956
2024-12-04,340786476,MBATech_C2_LeadGen-2_240924,MBA_1.2_Cr_Static-5_240924,524521016,229.18,6343.0,33.0,0.0,LinkedIn,linkedin_ad,-1.0,0.5202585527352988
2024-11-29,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,Regula_VS_Tech_Static_191124,120214395117970494,445.2,5223.0,16.0,0.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.30633735401110473
2024-12-02,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,8270.96,43469.0,127.0,18.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.2921622305551082
2024-12-02,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Any_Function_Any_Field_Static_200924,120212285633300229,2087.37,5338.0,21.0,4.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.3934057699512926
2024-12-02,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,3617.51,19645.0,110.0,16.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.5599389157546449
2024-12-02,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,3553.7,50619.0,128.0,14.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.25286947588850034
2024-12-02,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,1522.27,29151.0,98.0,6.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.3361805769956434
2024-12-02,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,5195.85,113028.0,374.0,15.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.33089146052305624
2024-12-02,120213684332230229,MBA_Tech_C-2_Lead_Gen-4_191124,Any_Function_Any_Field_Static_200924,120213684749620229,1343.19,27105.0,93.0,6.0,Facebook,IIM_Interest_191124,1.2021368433225022e+17,0.34311012728278917
2024-12-02,120213684332230229,MBA_Tech_C-2_Lead_Gen-4_191124,India's_First_Tech_MBA_Static_200924,120213684636680229,145.31,2045.0,10.0,1.0,Facebook,IIM_Interest_191124,1.2021368433225022e+17,0.4889975550122249
2024-12-02,120213684332230229,MBA_Tech_C-2_Lead_Gen-4_191124,1.2_Cr_Static_200924,120213684698940229,826.0,14172.0,40.0,2.0,Facebook,IIM_Interest_191124,1.2021368433225022e+17,0.28224668360146765
2024-12-02,120213684332230229,MBA_Tech_C-2_Lead_Gen-4_191124,Regula_VS_Tech_Static_240924,120213684332260229,746.1,10107.0,21.0,1.0,Facebook,IIM_Interest_191124,1.2021368433225022e+17,0.20777678836449986
2024-12-02,120214004940180494,MBA_Tech_C2_Lead_Gen-1_021124,1.2_Cr_Static_021124,120214005200610494,3703.02,56243.0,119.0,11.0,Facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,0.21158188574578168
2024-12-02,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,India's_First_Tech_MBA_Static_021124,120214056043130494,2307.77,33218.0,145.0,8.0,Facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,0.4365103257270154
2024-12-02,120214569342010494,MBA_Tech_C2_Lead_Gen-6_6PM-12AM-251124,India's_First_Tech_MBA_Static_021124,120214569342030494,1784.38,34640.0,105.0,8.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_251124,1.2021456934204048e+17,0.30311778290993074
2024-12-02,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,Regula_VS_Tech_Static_191124,120214395117970494,422.85,5476.0,11.0,1.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.20087655222790357
2024-12-02,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,India's_First_Tech_MBA_Static_021124,120214397114260494,1301.22,29050.0,121.0,6.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.4165232358003442
2024-12-02,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,1.2_Cr_Static_021124,120214397143800494,401.23,7048.0,17.0,2.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.24120317820658344
2024-12-02,120214278850260494,MBA_Tech_c2_Lead_Gen-4_141124,India's_First_Tech_MBA_Static_021124,120214279211630494,566.77,5428.0,25.0,1.0,Facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,0.46057479734708917
2024-12-02,120214278850260494,MBA_Tech_c2_Lead_Gen-4_141124,1.2_Cr_Static_021124,120214279274490494,2074.96,22916.0,77.0,12.0,Facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,0.33600977482981326
2024-12-02,120214215049200494,MBA_TECH_C2_WC-1_111124,Drive_Innovation_Static_021124,120214215289500494,253.72,312.0,37.0,1.0,Facebook,Open_Targetting,1.2021421504932048e+17,11.858974358974358
2024-12-02,120214215049200494,MBA_TECH_C2_WC-1_111124,1.2_Cr_Static_021124,120214215049410494,1662.75,1173.0,160.0,4.0,Facebook,Open_Targetting,1.2021421504932048e+17,13.640238704177325
2024-12-02,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,1.2_Cr_Static_021124,120214056043140494,3482.41,63623.0,129.0,12.0,Facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,0.20275686465586343
2024-12-02,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,India's_First_Tech_MBA_Static_021124,120214056043070494,2638.38,40550.0,168.0,6.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.41430332922318125
2024-12-02,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,Drive_Innovation_Static_021124,120214056043080494,1674.99,17952.0,59.0,9.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.32865418894830656
2024-12-02,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,1.2_Cr_Static_021124,120214056043120494,2970.69,37155.0,85.0,11.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.22877136320818195
2024-12-02,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,1.2_Cr_Static_021124,120214055088100494,1005.15,32695.0,83.0,9.0,Facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,0.25386144670438904
2024-12-02,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,India's_First_Tech_MBA_Static_021124,120214055088110494,5140.27,151566.0,494.0,22.0,Facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,0.325930617684705
2024-12-02,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,1.2_Cr_Static_021124,120214054895510494,6853.98,119427.0,282.0,13.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.23612750885478156
2025-01-08,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,MBA_CAT_Static-4_201224,120215287102120494,45.8,735.0,1.0,1.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.13605442176870747
2024-12-02,120214569342010494,MBA_Tech_C2_Lead_Gen-6_6PM-12AM-251124,1.2_Cr_Static_021124,120214569342060494,2515.27,51137.0,118.0,10.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_251124,1.2021456934204048e+17,0.23075268396659954
2024-12-02,340811576,MBATech_C2_LeadGen-1_240924,Any_Function_Any_Field_Static-2_240924,524459176,403.42,1554.0,5.0,0.0,LinkedIn,linkedin_ad,-1.0,0.32175032175032175
2024-12-02,340811576,MBATech_C2_LeadGen-1_240924,Regula_VS_Tech_Static-7_240924,524487256,229.18,11532.0,51.0,1.0,LinkedIn,linkedin_ad,-1.0,0.44224765868886573
2024-12-02,340811576,MBATech_C2_LeadGen-1_240924,1.2_Cr_Static-5_240924,524514516,229.18,10270.0,58.0,4.0,LinkedIn,linkedin_ad,-1.0,0.5647517039922103
2024-12-02,340786476,MBATech_C2_LeadGen-2_240924,MBA_1.2_Cr_Static-5_240924,524521016,229.18,14580.0,79.0,4.0,LinkedIn,linkedin_ad,-1.0,0.541838134430727
2024-12-02,340786476,MBATech_C2_LeadGen-2_240924,Regula_VS_Tech_Static-7_240924,524521026,229.18,7273.0,29.0,0.0,LinkedIn,linkedin_ad,-1.0,0.39873504743572113
2024-12-02,340786476,MBATech_C2_LeadGen-2_240924,Drive_Innovation_Static-8_240924,524529896,229.18,5024.0,18.0,1.0,LinkedIn,linkedin_ad,-1.0,0.3582802547770701
2024-12-02,21912416392,MBA-TECH_Search_Lead_Gen-1_141124,MBA-TECH_Search_Lead_Gen-1_141124,721322546607,377.1,2057.0,62.0,0.0,GoogleAds,Generic Keywords,170345000000.0,3.0140982012639768
2024-12-02,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,235.29,4479.0,14.0,0.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.3125697700379549
2024-12-02,120213684332230229,MBA_Tech_C-2_Lead_Gen-4_191124,Drive_Innovation_Static_240924,120213684614290229,35.52,877.0,2.0,0.0,Facebook,IIM_Interest_191124,1.2021368433225022e+17,0.22805017103762829
2024-12-02,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,Drive_Innovation_Static_021124,120214056043100494,502.31,8546.0,23.0,0.0,Facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,0.2691317575473906
2024-12-02,120214004940180494,MBA_Tech_C2_Lead_Gen-1_021124,Drive_Innovation_Static_021124,120214005189310494,398.13,8692.0,24.0,0.0,Facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,0.2761159687068569
2024-12-02,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,Drive_Innovation_Static_021124,120214055088080494,138.25,4164.0,13.0,0.0,Facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,0.31219980787704127
2024-12-02,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,Drive_Innovation_Static_021124,120214054895530494,248.22,4863.0,13.0,0.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.26732469668928643
2024-12-02,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,India's_First_Tech_MBA_Static_021124,120214054895540494,113.96,2470.0,11.0,0.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.44534412955465585
2024-12-03,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,8789.95,52860.0,147.0,25.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.27809307604994327
2024-12-03,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Any_Function_Any_Field_Static_200924,120212285633300229,1997.14,7644.0,26.0,2.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.3401360544217687
2024-12-03,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,4687.9,27414.0,140.0,19.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.5106879696505435
2024-12-03,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,7550.9,126411.0,337.0,16.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.2665907239085206
2024-12-03,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,2082.42,42537.0,122.0,3.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.28680913087429766
2024-12-03,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,1953.48,30553.0,119.0,2.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.38948712074100744
2024-12-03,120213684332230229,MBA_Tech_C-2_Lead_Gen-4_191124,Any_Function_Any_Field_Static_200924,120213684749620229,1472.17,29558.0,108.0,5.0,Facebook,IIM_Interest_191124,1.2021368433225022e+17,0.3653833141619866
2024-12-03,120213684332230229,MBA_Tech_C-2_Lead_Gen-4_191124,India's_First_Tech_MBA_Static_200924,120213684636680229,149.63,1701.0,8.0,1.0,Facebook,IIM_Interest_191124,1.2021368433225022e+17,0.4703115814226925
2024-12-03,120213684332230229,MBA_Tech_C-2_Lead_Gen-4_191124,Regula_VS_Tech_Static_240924,120213684332260229,1103.75,16550.0,42.0,3.0,Facebook,IIM_Interest_191124,1.2021368433225022e+17,0.2537764350453172
2024-12-03,120214004940180494,MBA_Tech_C2_Lead_Gen-1_021124,1.2_Cr_Static_021124,120214005200610494,3627.73,56290.0,133.0,12.0,Facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,0.2362764256528691
2024-12-03,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,India's_First_Tech_MBA_Static_021124,120214056043130494,1765.93,30088.0,170.0,10.0,Facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,0.5650093060356288
2024-12-03,120214569342010494,MBA_Tech_C2_Lead_Gen-6_6PM-12AM-251124,India's_First_Tech_MBA_Static_021124,120214569342030494,2076.85,49970.0,179.0,6.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_251124,1.2021456934204048e+17,0.3582149289573744
2024-12-03,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,Regula_VS_Tech_Static_191124,120214395117970494,371.3,3836.0,19.0,3.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.49530761209593327
2024-12-03,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,India's_First_Tech_MBA_Static_021124,120214397114260494,1039.53,17879.0,63.0,3.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.35236870071033055
2024-12-03,120214395107920494,MBA_TECH_C2_Lead_Gen-5_191124,1.2_Cr_Static_021124,120214397143800494,674.5,9057.0,19.0,2.0,Facebook,IIM_Interest_191124,1.2021439511348048e+17,0.2097824886827868
2024-12-03,120214278850260494,MBA_Tech_c2_Lead_Gen-4_141124,India's_First_Tech_MBA_Static_021124,120214279211630494,522.83,6696.0,26.0,3.0,Facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,0.38829151732377537
2024-12-03,120214278850260494,MBA_Tech_c2_Lead_Gen-4_141124,1.2_Cr_Static_021124,120214279274490494,2130.34,28619.0,86.0,13.0,Facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,0.3004996680526923
2024-12-03,120214215049200494,MBA_TECH_C2_WC-1_111124,1.2_Cr_Static_021124,120214215049410494,1924.57,1002.0,146.0,4.0,Facebook,Open_Targetting,1.2021421504932048e+17,14.570858283433132
2024-12-03,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,Drive_Innovation_Static_021124,120214056043100494,482.4,9359.0,33.0,3.0,Facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,0.35260177369377066
2024-12-03,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,1.2_Cr_Static_021124,120214056043140494,4033.41,72228.0,159.0,9.0,Facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,0.22013623525502574
2024-12-03,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,India's_First_Tech_MBA_Static_021124,120214056043070494,2222.43,33150.0,170.0,10.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.5128205128205128
2024-12-03,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,Drive_Innovation_Static_021124,120214056043080494,1336.6,15215.0,36.0,1.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.2366086099244167
2024-12-03,120214056043090494,MBATech_Program_Lead-gen-3_Fintech&cyber_041124,1.2_Cr_Static_021124,120214056043120494,3870.28,44870.0,102.0,11.0,Facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,0.2273233786494317
2024-12-03,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,1.2_Cr_Static_021124,120214055088100494,672.65,20662.0,54.0,3.0,Facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,0.26134933694705254
2024-12-03,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,India's_First_Tech_MBA_Static_021124,120214055088110494,5442.46,136662.0,456.0,19.0,Facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,0.33366993019273833
2024-12-04,340811576,MBATech_C2_LeadGen-1_240924,Regula_VS_Tech_Static-7_240924,524487256,229.18,14208.0,72.0,8.0,LinkedIn,linkedin_ad,-1.0,0.5067567567567568
2024-12-03,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,345.27,6210.0,20.0,0.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.322061191626409
2024-12-05,340811576,MBATech_C2_LeadGen-1_240924,Any_Function_Any_Field_Static-2_240924,524459176,113.56,344.0,1.0,0.0,LinkedIn,linkedin_ad,-1.0,0.29069767441860467
2024-12-05,340811576,MBATech_C2_LeadGen-1_240924,Regula_VS_Tech_Static-7_240924,524487256,229.18,16466.0,79.0,5.0,LinkedIn,linkedin_ad,-1.0,0.4797765091704117
2024-12-05,340811576,MBATech_C2_LeadGen-1_240924,1.2_Cr_Static-5_240924,524514516,229.18,4689.0,30.0,1.0,LinkedIn,linkedin_ad,-1.0,0.6397952655150352
2024-12-05,340786476,MBATech_C2_LeadGen-2_240924,MBA_1.2_Cr_Static-5_240924,524521016,229.18,6545.0,38.0,0.0,LinkedIn,linkedin_ad,-1.0,0.5805958747135217
2024-12-05,340786476,MBATech_C2_LeadGen-2_240924,Regula_VS_Tech_Static-7_240924,524521026,229.18,14399.0,48.0,4.0,LinkedIn,linkedin_ad,-1.0,0.33335648308910343
2024-12-05,340786476,MBATech_C2_LeadGen-2_240924,Drive_Innovation_Static-8_240924,524529896,786.81,3911.0,17.0,0.0,LinkedIn,linkedin_ad,-1.0,0.4346714395295321
2024-12-05,350165056,MBATech_C2_LeadGen-3_061124,Regula_VS_Tech_Static-7_240924,560456956,188.67,55.0,0.0,0.0,LinkedIn,linkedin_ad,-1.0,0.0
2024-12-05,350165056,MBATech_C2_LeadGen-3_061124,MBA_1.2_Cr_Static-5_240924,560499796,229.18,1521.0,27.0,5.0,LinkedIn,linkedin_ad,-1.0,1.7751479289940828
2024-12-03,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,1.2_Cr_Static_021124,120214054895510494,6958.12,101205.0,277.0,22.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.27370189219900204
2024-12-03,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,Drive_Innovation_Static_021124,120214054895530494,225.25,3501.0,7.0,1.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.1999428734647244
2024-12-03,120214054895520494,MBATech_Program_Lead-gen-2_Analytics&Product_041124,India's_First_Tech_MBA_Static_021124,120214054895540494,259.34,3380.0,16.0,3.0,Facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,0.4733727810650888
2024-12-03,120214569342010494,MBA_Tech_C2_Lead_Gen-6_6PM-12AM-251124,1.2_Cr_Static_021124,120214569342060494,2429.3,66581.0,138.0,8.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_251124,1.2021456934204048e+17,0.20726633724335772
2024-12-03,340811576,MBATech_C2_LeadGen-1_240924,Any_Function_Any_Field_Static-2_240924,524459176,75.82,145.0,1.0,0.0,LinkedIn,linkedin_ad,-1.0,0.6896551724137931
2024-12-03,340811576,MBATech_C2_LeadGen-1_240924,Regula_VS_Tech_Static-7_240924,524487256,229.18,14960.0,85.0,4.0,LinkedIn,linkedin_ad,-1.0,0.5681818181818182
